order_id,order_datetime,channel,store_format,city,city_zone,department,category,brand,sku_id,base_unit_price_aed,discount_aed,unit_price_after_discount_aed,quantity,line_value_aed,promo_used,promo_code_type,ad_channel,campaign,payment_method,device_type,delivery_type,basket_size_items,returned,return_reason,return_value_aed,stock_out_flag,loyalty_member,user_id,age,gender,nationality_group,hour_of_day,day_of_week,order_month
LULU-000892,5/10/2025 13:37,In-Store POS,Express,Dubai,Al Barsha,Fashion,Womenswear,Mango,SKU-373215,395.68,42.71,352.97,2,705.94,1,Flat,SMS,Ramadan2025,Wallet,N/A,Carryout,6,0,,0,0,0,CUST-11948,34,Male,South Asian,13,Saturday,2025-05
LULU-000893,10/11/2025 1:50,In-Store POS,Hypermarket,Abu Dhabi,Al Shawamekh,Electronics,Mobiles,Panasonic,SKU-962177,888.49,56.57,831.92,1,831.92,1,Percent,Outdoor,ResidentsOnly,Card,N/A,Carryout,1,0,,0,0,0,CUST-05787,31,Male,Other,1,Saturday,2025-10
LULU-000894,10/10/2025 9:20,Online App,Web DC,Dubai,Silicon Oasis,Fashion,Womenswear,Adidas,SKU-213002,40.5,6.68,33.82,6,202.92,1,Flat,Referral,BackToSchool2025,Card,iOS,Next-Day,4,0,,0,0,1,CUST-00923,25,Male,Arab Expat (non-GCC),9,Friday,2025-10
LULU-000895,9/22/2025 6:36,In-Store POS,Hypermarket,Ras Al Khaimah,Industrial Area,Fashion,Footwear,Mango,SKU-286354,391.03,35.8,355.23,1,355.23,1,Flat,SMS,Ramadan2025,Cash,N/A,Carryout,6,0,,0,0,0,CUST-07608,38,Female,SE Asian,6,Monday,2025-09
LULU-000896,5/25/2025 18:21,Web,Web DC,Abu Dhabi,Al Shawamekh,Electronics,Mobiles,Lenovo,SKU-799253,3543.54,340.63,3202.91,1,3202.91,1,BOGO,Referral,LunchRush,Card,Desktop,Next-Day,5,0,,0,0,1,CUST-02757,29,Female,South Asian,18,Sunday,2025-05
LULU-000897,5/21/2025 0:54,Online App,Web DC,Dubai,JBR,Grocery,Baby,Lacnor,SKU-751343,44.56,5.63,38.93,4,155.72,1,Flat,Referral,LunchRush,Card,iOS,Same-Day,12,0,,0,0,1,CUST-11181,25,Female,South Asian,0,Wednesday,2025-05
LULU-000898,7/22/2025 15:06,Web,Hypermarket,Abu Dhabi,Khalifa City,Pharmacy,Baby Care,Himalaya,SKU-800069,26.49,5.41,21.08,4,84.32,1,Percent,SMS,WeekendSaver,Wallet,iOS,Same-Day,7,0,,0,0,1,CUST-01699,33,Female,Arab Expat (non-GCC),15,Tuesday,2025-07
LULU-000899,7/10/2025 16:34,Online App,Web DC,Dubai,Downtown,Home & Living,Décor,Scotch-Brite,SKU-301108,515.03,72.6,442.43,1,442.43,1,BOGO,Outdoor,LunchRush,Card,Android,Next-Day,9,0,,0,0,1,CUST-02451,29,Male,African Expat,16,Thursday,2025-07
LULU-000900,6/2/2025 19:06,Online App,Web DC,Dubai,JBR,Grocery,Personal Care,Rani,SKU-677501,57.31,6.26,51.05,2,102.1,1,Percent,SMS,FreshersUni,Card,Android,Same-Day,4,0,,0,0,1,CUST-00104,30,Female,UAE National,19,Monday,2025-06
LULU-000901,7/3/2025 1:16,Online App,Web DC,Dubai,Marina,Electronics,Tablets,Panasonic,SKU-484979,4810,651.3,4158.7,1,4158.7,1,Flat,Google Search,SummerHeat,Wallet,Android,Next-Day,7,0,,0,0,0,CUST-06274,38,Male,South Asian,1,Thursday,2025-07
LULU-000902,5/17/2025 22:43,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Household,Nestlé,SKU-763884,70.71,8.77,61.94,4,247.76,1,BOGO,SMS,Ramadan2025,Wallet,N/A,Carryout,7,0,,0,0,0,CUST-09677,52,Male,Arab Expat (non-GCC),22,Saturday,2025-05
LULU-000903,5/22/2025 10:45,Web,Web DC,Abu Dhabi,Saadiyat,Pharmacy,Vitamins,GSK,SKU-434121,164.48,21.2,143.28,5,716.4,1,Flat,TikTok,BackToSchool2025,Card,Android,Same-Day,1,0,,0,0,1,CUST-04557,41,Male,UAE National,10,Thursday,2025-05
LULU-000904,4/19/2025 22:24,Online App,Web DC,Abu Dhabi,Khalifa City,Home & Living,Bedding,Prestige,SKU-115383,77.05,9.05,68,5,340,1,Flat,Facebook,LunchRush,Card,Android,Next-Day,7,0,,0,0,0,CUST-07950,23,Male,Western Expat,22,Saturday,2025-04
LULU-000905,4/20/2025 7:40,Online App,Web DC,Abu Dhabi,Saadiyat,Electronics,Accessories,Sony,SKU-941032,619.63,78.31,541.32,1,541.32,1,Percent,Facebook,LunchRush,Card,Android,Next-Day,12,0,,0,0,0,CUST-03593,37,Male,Western Expat,7,Sunday,2025-04
LULU-000906,7/6/2025 18:52,In-Store POS,Hypermarket,Dubai,Al Barsha,Home & Living,Furniture,Tefal,SKU-583268,669.24,84.99,584.25,5,2921.25,1,BOGO,Email,WeekendSaver,Card,N/A,Carryout,1,0,,0,0,1,CUST-02453,31,Male,South Asian,18,Sunday,2025-07
LULU-000907,5/1/2025 19:55,In-Store POS,Express,Dubai,Business Bay,Grocery,Fresh Produce,Lulu,SKU-670027,79.56,4.79,74.77,4,299.08,1,Percent,Outdoor,WeekendSaver,Card,N/A,Carryout,10,0,,0,0,0,CUST-01083,45,Male,South Asian,19,Thursday,2025-05
LULU-000908,7/24/2025 9:20,In-Store POS,Hypermarket,Abu Dhabi,Al Shawamekh,Grocery,Dairy & Eggs,Lacnor,SKU-380698,74.49,8.69,65.8,2,131.6,1,Percent,SMS,MidnightMadness,Apple Pay,N/A,Carryout,1,0,,0,0,1,CUST-07188,31,Female,South Asian,9,Thursday,2025-07
LULU-000909,10/14/2025 15:03,Web,Web DC,Dubai,JBR,Electronics,Laptops,HP,SKU-803228,2105.04,409.72,1695.32,1,1695.32,1,BOGO,SMS,LunchRush,Wallet,Android,Next-Day,4,0,,0,0,1,CUST-10441,32,Female,South Asian,15,Tuesday,2025-10
LULU-000910,9/5/2025 17:43,In-Store POS,Express,Dubai,Mirdif,Grocery,Seafood,Nadec,SKU-101218,40.56,5.28,35.28,5,176.4,1,Flat,SMS,BackToSchool2025,Wallet,N/A,Carryout,10,0,,0,0,1,CUST-10052,33,Male,South Asian,17,Friday,2025-09
LULU-000911,5/14/2025 10:51,Online App,Web DC,Dubai,Mirdif,Electronics,Tablets,Sony,SKU-477223,4636.37,643.48,3992.89,1,3992.89,1,Percent,In-App,BackToSchool2025,Card,Android,Next-Day,6,0,,0,0,1,CUST-04562,31,Male,Arab Expat (non-GCC),10,Wednesday,2025-05
LULU-000912,4/28/2025 0:48,In-Store POS,Hypermarket,Al Ain,University Area,Grocery,Bakery,Lulu,SKU-533774,16.61,0.58,16.03,1,16.03,1,Percent,SMS,SummerHeat,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-00671,24,Male,South Asian,0,Monday,2025-04
LULU-000913,8/3/2025 19:34,Online App,Web DC,Dubai,Deira,Grocery,Seafood,Nestlé,SKU-621933,36.78,2.35,34.43,1,34.43,1,Percent,Instagram,LunchRush,Wallet,Android,Same-Day,8,0,,0,0,0,CUST-05461,27,Male,Western Expat,19,Sunday,2025-08
LULU-000914,4/20/2025 21:48,Web,Web DC,Dubai,Al Quoz,Electronics,Mobiles,Xiaomi,SKU-394864,2930.66,332.74,2597.92,2,5195.84,1,Flat,Facebook,ResidentsOnly,Card,iOS,Next-Day,1,1,Late delivery,1992.69,0,1,CUST-11635,18,Male,South Asian,21,Sunday,2025-04
LULU-000915,5/19/2025 10:10,In-Store POS,Express,Dubai,JLT,Electronics,Gaming,Xiaomi,SKU-931341,797.83,108.67,689.16,1,689.16,1,Flat,SMS,SummerHeat,Card,N/A,Carryout,9,0,,0,0,0,CUST-05820,42,Female,Arab Expat (non-GCC),10,Monday,2025-05
LULU-000916,6/22/2025 23:58,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Dairy & Eggs,Coca-Cola,SKU-383060,15,2.08,12.92,7,90.44,1,Percent,Outdoor,BackToSchool2025,Cash,N/A,Carryout,6,0,,0,0,0,CUST-06404,37,Female,Arab Expat (non-GCC),23,Sunday,2025-06
LULU-000917,9/1/2025 10:30,Online App,Web DC,Sharjah,Industrial Area,Fashion,Kidswear,Mango,SKU-144873,24.45,3.53,20.92,1,20.92,1,Flat,YouTube,FreshersUni,Card,iOS,Next-Day,6,0,,0,0,0,CUST-11359,18,Male,South Asian,10,Monday,2025-09
LULU-000918,6/25/2025 21:18,Web,Hypermarket,Abu Dhabi,Yas Island,Grocery,Snacks,Kellogg's,SKU-192884,74.4,10.54,63.86,2,127.72,1,Flat,Google Search,MidnightMadness,Apple Pay,Android,Same-Day,3,0,,0,0,1,CUST-02045,32,Male,South Asian,21,Wednesday,2025-06
LULU-000919,6/9/2025 0:53,In-Store POS,Hypermarket,Al Ain,Waterfront,Grocery,Meat & Poultry,Lacnor,SKU-310218,72.24,1.73,70.51,3,211.53,1,Percent,Referral,NationalDay,Card,N/A,Carryout,7,0,,0,0,0,CUST-04371,18,Male,South Asian,0,Monday,2025-06
LULU-000920,6/1/2025 14:08,Online App,Web DC,Sharjah,Industrial Area,Electronics,Tablets,Sony,SKU-318050,513.59,105.46,408.13,1,408.13,1,Flat,TikTok,BackToSchool2025,Cash,iOS,Next-Day,2,0,,0,0,0,CUST-02162,20,Female,GCC Expat,14,Sunday,2025-06
LULU-000921,10/3/2025 22:33,In-Store POS,Hypermarket,Dubai,Downtown,Fashion,Menswear,Nike,SKU-242674,33.1,4.5,28.6,2,57.2,1,Percent,Referral,Ramadan2025,Card,N/A,Carryout,5,0,,0,0,0,CUST-10896,31,Male,UAE National,22,Friday,2025-10
LULU-000922,4/21/2025 12:09,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Grocery,Bakery,Kellogg's,SKU-793786,44.3,5.37,38.93,4,155.72,1,Flat,Email,BackToSchool2025,Card,N/A,Carryout,11,0,,0,0,1,CUST-02996,30,Female,South Asian,12,Monday,2025-04
LULU-000923,7/22/2025 8:08,Web,Web DC,Dubai,Al Barsha,Grocery,Frozen,Nadec,SKU-191889,23.54,2.81,20.73,2,41.46,1,BOGO,TikTok,FreshersUni,Card,Android,Same-Day,10,0,,0,0,0,CUST-04955,30,Male,SE Asian,8,Tuesday,2025-07
LULU-000924,7/15/2025 17:50,Online App,Web DC,Al Ain,Suburb,Electronics,Home Appliances,LG,SKU-401740,180.29,29.85,150.44,1,150.44,1,Percent,Google Search,WeekendSaver,Card,Android,Next-Day,3,0,,0,0,1,CUST-11159,22,Male,UAE National,17,Tuesday,2025-07
LULU-000925,4/20/2025 22:36,Web,Web DC,Abu Dhabi,Al Shawamekh,Grocery,Fresh Produce,Rani,SKU-567513,46.39,7.94,38.45,4,153.8,1,Percent,Instagram,Ramadan2025,Wallet,Android,Same-Day,11,0,,0,0,1,CUST-11066,24,Male,South Asian,22,Sunday,2025-04
LULU-000926,8/24/2025 19:07,Online App,Web DC,Abu Dhabi,Saadiyat,Pharmacy,OTC,Himalaya,SKU-303519,192.22,34.89,157.33,9,1415.97,1,Percent,Google Search,WeekendSaver,Card,Desktop,Same-Day,3,0,,0,0,1,CUST-06945,48,Male,Arab Expat (non-GCC),19,Sunday,2025-08
LULU-000927,6/27/2025 10:48,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Seafood,Pepsi,SKU-865391,75.23,5.67,69.56,1,69.56,1,Flat,SMS,WeekendSaver,Cash,N/A,Carryout,9,0,,0,0,1,CUST-00512,23,Female,South Asian,10,Friday,2025-06
LULU-000928,6/19/2025 10:30,In-Store POS,Hypermarket,Fujairah,Suburb,Home & Living,Cleaning,Vileda,SKU-685408,974.72,98.33,876.39,2,1752.78,1,Flat,Email,Ramadan2025,Wallet,N/A,Carryout,4,0,,0,0,0,CUST-09901,25,Female,UAE National,10,Thursday,2025-06
LULU-000929,9/12/2025 10:58,Online App,Web DC,Dubai,Deira,Grocery,Meat & Poultry,Nestlé,SKU-175951,13.46,1.05,12.41,3,37.23,1,Flat,TikTok,NationalDay,Wallet,Android,Same-Day,8,0,,0,0,1,CUST-02870,33,Female,South Asian,10,Friday,2025-09
LULU-000930,8/26/2025 12:10,Web,Hypermarket,Dubai,Business Bay,Grocery,Bakery,Nestlé,SKU-729240,76.6,8.06,68.54,7,479.78,1,BOGO,Referral,SummerHeat,Card,iOS,Same-Day,6,0,,0,0,0,CUST-07526,29,Male,South Asian,12,Tuesday,2025-08
LULU-000931,9/29/2025 9:26,Online App,Web DC,Dubai,Bur Dubai,Electronics,Gaming,Panasonic,SKU-263232,30.63,5.24,25.39,1,25.39,1,Percent,Email,MidnightMadness,Wallet,Android,Next-Day,8,0,,0,0,0,CUST-01798,34,Male,UAE National,9,Monday,2025-09
LULU-000932,9/5/2025 9:03,Online App,Web DC,Dubai,Deira,Electronics,Tablets,LG,SKU-857699,4914.19,1192.91,3721.28,1,3721.28,1,Flat,Instagram,Ramadan2025,Card,Android,Next-Day,5,0,,0,0,1,CUST-03154,18,Female,Arab Expat (non-GCC),9,Friday,2025-09
LULU-000933,9/14/2025 8:27,In-Store POS,Hypermarket,Fujairah,Waterfront,Bakery Counter,Cakes,Lulu Bakery,SKU-419721,97.04,5.58,91.46,4,365.84,1,Flat,Referral,SummerHeat,Cash,N/A,Carryout,3,0,,0,0,0,CUST-01100,26,Female,Western Expat,8,Sunday,2025-09
LULU-000934,7/2/2025 11:33,In-Store POS,Hypermarket,Sharjah,Old Town,Home & Living,Décor,Ikea-ish,SKU-406914,394.45,56.74,337.71,2,675.42,1,Flat,SMS,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-05058,51,Male,South Asian,11,Wednesday,2025-07
LULU-000935,8/4/2025 20:58,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Dairy & Eggs,Rainbow,SKU-450280,31.93,1.51,30.42,3,91.26,1,Percent,Outdoor,BackToSchool2025,Cash,N/A,Carryout,7,0,,0,0,1,CUST-09269,18,Male,South Asian,20,Monday,2025-08
LULU-000936,5/18/2025 10:58,Web,Web DC,Abu Dhabi,Yas Island,Grocery,Dairy & Eggs,Nadec,SKU-145799,57.36,4.65,52.71,4,210.84,1,Percent,YouTube,LunchRush,Wallet,Android,Same-Day,8,0,,0,0,0,CUST-06552,37,Female,South Asian,10,Sunday,2025-05
LULU-000937,8/13/2025 15:44,In-Store POS,Hypermarket,Dubai,Al Quoz,Fashion,Kidswear,Adidas,SKU-811707,259.02,21.86,237.16,6,1422.96,1,BOGO,Email,LunchRush,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-01708,29,Female,SE Asian,15,Wednesday,2025-08
LULU-000938,9/2/2025 18:45,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Meat & Poultry,Rainbow,SKU-717956,61.2,4.88,56.32,6,337.92,1,Percent,Referral,MidnightMadness,Cash,N/A,Carryout,13,0,,0,0,0,CUST-05549,29,Female,Arab Expat (non-GCC),18,Tuesday,2025-09
LULU-000939,8/12/2025 20:32,In-Store POS,Hypermarket,Dubai,Mirdif,Fashion,Kidswear,BrandX,SKU-841385,179.16,36.26,142.9,1,142.9,1,Percent,Outdoor,WeekendSaver,Card,N/A,Carryout,7,0,,0,0,1,CUST-05949,34,Female,UAE National,20,Tuesday,2025-08
LULU-000940,6/20/2025 21:54,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Dairy & Eggs,Nadec,SKU-336981,28.99,1.18,27.81,4,111.24,1,BOGO,Referral,Ramadan2025,Wallet,N/A,Carryout,11,0,,0,0,0,CUST-06152,33,Male,SE Asian,21,Friday,2025-06
LULU-000941,7/14/2025 16:25,Online App,Web DC,Ajman,City Center,Pharmacy,Vitamins,VitX,SKU-224013,217.07,34.39,182.68,7,1278.76,1,Percent,Referral,WeekendSaver,Cash,Android,Same-Day,5,0,,0,0,1,CUST-08169,22,Male,SE Asian,16,Monday,2025-07
LULU-000942,9/11/2025 9:28,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Electronics,Gaming,LG,SKU-752310,438.48,59.91,378.57,1,378.57,1,Percent,Outdoor,BackToSchool2025,Cash,N/A,Carryout,14,0,,0,0,0,CUST-01453,32,Male,South Asian,9,Thursday,2025-09
LULU-000943,6/24/2025 10:39,Web,Web DC,Abu Dhabi,Al Maryah,Home & Living,Bedding,Black+Decker,SKU-221342,898.5,129.48,769.02,4,3076.08,1,Percent,TikTok,MidnightMadness,Google Pay,Android,Next-Day,3,0,,0,0,1,CUST-00442,28,Male,Arab Expat (non-GCC),10,Tuesday,2025-06
LULU-000944,7/20/2025 9:02,In-Store POS,Hypermarket,Al Ain,Industrial Area,Fashion,Menswear,Adidas,SKU-724470,348.23,62.71,285.52,1,285.52,1,Percent,Referral,Ramadan2025,Card,N/A,Carryout,1,0,,0,0,0,CUST-00125,30,Female,South Asian,9,Sunday,2025-07
LULU-000945,7/17/2025 19:22,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Bakery,Coca-Cola,SKU-226200,8.92,1.19,7.73,10,77.3,1,Percent,Outdoor,Ramadan2025,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-11839,31,Female,Western Expat,19,Thursday,2025-07
LULU-000946,9/5/2025 23:59,In-Store POS,Hypermarket,Umm Al Quwain,City Center,Grocery,Snacks,Nestlé,SKU-516015,15.71,1.77,13.94,2,27.88,1,Percent,Outdoor,MidnightMadness,Wallet,N/A,Carryout,8,0,,0,0,1,CUST-09144,35,Male,SE Asian,23,Friday,2025-09
LULU-000947,6/23/2025 10:07,Online App,Hypermarket,Abu Dhabi,Yas Island,Pharmacy,OTC,J&J,SKU-729554,89.74,8.05,81.69,1,81.69,1,Percent,Instagram,NationalDay,Wallet,iOS,Same-Day,7,0,,0,0,0,CUST-02984,27,Female,Western Expat,10,Monday,2025-06
LULU-000948,10/15/2025 10:45,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Frozen,Pepsi,SKU-885901,49.53,3.84,45.69,4,182.76,1,Percent,Email,SummerHeat,Card,N/A,Carryout,2,0,,0,0,0,CUST-04810,25,Female,South Asian,10,Wednesday,2025-10
LULU-000949,6/27/2025 19:56,In-Store POS,Hypermarket,Dubai,Al Barsha,Fashion,Footwear,Mango,SKU-470737,27.34,4.7,22.64,2,45.28,1,Flat,SMS,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-06608,23,Male,South Asian,19,Friday,2025-06
LULU-000950,5/8/2025 4:04,Online App,Web DC,Dubai,Marina,Home & Living,Kitchenware,Dettol,SKU-662655,960.42,37.08,923.34,2,1846.68,1,Percent,Facebook,SummerHeat,Wallet,Android,Next-Day,4,0,,0,0,0,CUST-01275,22,Male,Arab Expat (non-GCC),4,Thursday,2025-05
LULU-000951,5/29/2025 5:24,In-Store POS,Hypermarket,Dubai,Downtown,Fashion,Accessories,Puma,SKU-425428,281.86,34.95,246.91,1,246.91,1,Flat,Email,WeekendSaver,Cash,N/A,Carryout,8,0,,0,0,1,CUST-08015,51,Female,South Asian,5,Thursday,2025-05
LULU-000952,7/25/2025 20:58,In-Store POS,Hypermarket,Sharjah,Suburb,Electronics,Mobiles,Samsung,SKU-718258,4558.6,481.35,4077.25,2,8154.5,1,Percent,SMS,LunchRush,Card,N/A,Carryout,2,0,,0,0,1,CUST-05829,32,Female,Arab Expat (non-GCC),20,Friday,2025-07
LULU-000953,8/14/2025 5:21,In-Store POS,Express,Dubai,JLT,Grocery,Household,Rainbow,SKU-950713,55.88,4.1,51.78,4,207.12,1,Percent,Outdoor,Ramadan2025,Card,N/A,Carryout,8,0,,0,0,0,CUST-01727,42,Female,Arab Expat (non-GCC),5,Thursday,2025-08
LULU-000954,7/1/2025 10:04,Online App,Web DC,Dubai,Silicon Oasis,Electronics,Laptops,Sony,SKU-750698,4508.45,827.68,3680.77,1,3680.77,1,BOGO,Instagram,WeekendSaver,Card,Android,Next-Day,7,0,,0,0,0,CUST-07963,23,Male,South Asian,10,Tuesday,2025-07
LULU-000955,8/27/2025 5:55,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Pharmacy,Medical Devices,GSK,SKU-707646,229.67,2.16,227.51,1,227.51,1,Percent,SMS,ResidentsOnly,Card,N/A,Carryout,2,0,,0,0,0,CUST-06635,44,Male,SE Asian,5,Wednesday,2025-08
LULU-000956,9/4/2025 4:44,Web,Web DC,Abu Dhabi,Khalifa City,Fashion,Footwear,Lulu Fashion,SKU-787264,248.99,33.58,215.41,4,861.64,1,Percent,Referral,NationalDay,Apple Pay,iOS,Next-Day,6,0,,0,0,1,CUST-04927,54,Female,African Expat,4,Thursday,2025-09
LULU-000957,10/3/2025 9:53,Online App,Web DC,Dubai,Al Barsha,Fashion,Accessories,Levi's,SKU-544768,235.76,30.62,205.14,1,205.14,1,BOGO,Email,SummerHeat,Apple Pay,iOS,Next-Day,11,0,,0,0,1,CUST-11075,29,Other/Prefer not to say,South Asian,9,Friday,2025-10
LULU-000958,7/12/2025 19:22,Online App,Hypermarket,Ras Al Khaimah,Airport Area,Bakery Counter,Bread,Lulu Bakery,SKU-397594,96.17,6.41,89.76,2,179.52,1,Flat,Instagram,FreshersUni,Apple Pay,iOS,Same-Day,5,0,,0,0,0,CUST-09917,48,Female,SE Asian,19,Saturday,2025-07
LULU-000959,9/20/2025 10:12,Web,Web DC,Abu Dhabi,Al Shawamekh,Bakery Counter,Pastry,Lulu Bakery,SKU-177854,80.7,12.77,67.93,3,203.79,1,Percent,Google Search,WeekendSaver,Card,Android,Same-Day,3,0,,0,0,1,CUST-08520,59,Male,Arab Expat (non-GCC),10,Saturday,2025-09
LULU-000960,8/8/2025 6:00,In-Store POS,Hypermarket,Dubai,Al Barsha,Grocery,Household,Lulu,SKU-614400,54.46,5.45,49.01,3,147.03,1,Percent,Email,NationalDay,Cash,N/A,Carryout,3,0,,0,0,0,CUST-08125,30,Female,Western Expat,6,Friday,2025-08
LULU-000961,9/28/2025 5:01,Online App,Web DC,Dubai,Business Bay,Electronics,Tablets,Samsung,SKU-724874,642.28,100.86,541.42,1,541.42,1,Percent,YouTube,NationalDay,Card,iOS,Next-Day,3,0,,0,0,0,CUST-03846,26,Female,South Asian,5,Sunday,2025-09
LULU-000962,7/16/2025 23:29,In-Store POS,Hypermarket,Dubai,Al Barsha,Fashion,Menswear,Mango,SKU-113883,297.47,63.29,234.18,1,234.18,1,Percent,Email,Ramadan2025,Cash,N/A,Carryout,5,0,,0,0,0,CUST-07191,38,Other/Prefer not to say,UAE National,23,Wednesday,2025-07
LULU-000963,7/17/2025 18:47,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Home & Living,Kitchenware,Tefal,SKU-490460,189.94,14.37,175.57,1,175.57,1,Percent,SMS,SummerHeat,Card,N/A,Carryout,3,0,,0,0,0,CUST-03183,32,Female,South Asian,18,Thursday,2025-07
LULU-000964,5/7/2025 8:19,Web,Hypermarket,Dubai,Deira,Grocery,Frozen,Al Ain,SKU-330780,26.56,4.54,22.02,2,44.04,1,Flat,YouTube,MidnightMadness,Card,Android,Same-Day,14,0,,0,0,0,CUST-08532,34,Male,South Asian,8,Wednesday,2025-05
LULU-000965,6/14/2025 21:32,Online App,Web DC,Ajman,Suburb,Grocery,Personal Care,Pepsi,SKU-321436,34.47,3.5,30.97,4,123.88,1,Percent,Google Search,ResidentsOnly,Card,Android,Same-Day,12,0,,0,0,1,CUST-01806,45,Male,South Asian,21,Saturday,2025-06
LULU-000966,9/18/2025 9:43,Online App,Web DC,Sharjah,Suburb,Grocery,Snacks,Rani,SKU-586482,26.52,2.43,24.09,6,144.54,1,Percent,TikTok,ResidentsOnly,Cash,Android,Same-Day,7,0,,0,0,0,CUST-03407,33,Female,South Asian,9,Thursday,2025-09
LULU-000967,7/17/2025 19:28,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Baby,Rainbow,SKU-302362,13.04,1.65,11.39,6,68.34,1,FreeDelivery,In-App,WeekendSaver,Wallet,iOS,Same-Day,3,0,,0,0,0,CUST-05619,44,Female,South Asian,19,Thursday,2025-07
LULU-000968,10/13/2025 21:02,Web,Hypermarket,Dubai,Bur Dubai,Grocery,Bakery,Al Ain,SKU-872086,46.9,5.29,41.61,2,83.22,1,Percent,Google Search,FreshersUni,Card,Android,Same-Day,7,0,,0,0,1,CUST-09019,40,Male,South Asian,21,Monday,2025-10
LULU-000969,9/1/2025 0:07,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Bakery Counter,Sandwiches,Lulu Bakery,SKU-503917,69.34,1.53,67.81,1,67.81,1,Flat,Referral,FreshersUni,Cash,N/A,Carryout,8,0,,0,0,1,CUST-11357,43,Male,Western Expat,0,Monday,2025-09
LULU-000970,5/6/2025 3:38,In-Store POS,Express,Dubai,Bur Dubai,Grocery,Baby,Rani,SKU-380201,67.37,0.93,66.44,2,132.88,1,Percent,Referral,NationalDay,Card,N/A,Carryout,5,0,,0,0,1,CUST-00593,26,Female,South Asian,3,Tuesday,2025-05
LULU-000971,9/12/2025 8:23,Online App,Web DC,Abu Dhabi,Mussafah,Electronics,Laptops,Xiaomi,SKU-421911,4428.4,818.97,3609.43,1,3609.43,1,Percent,SMS,LunchRush,Cash,Desktop,Next-Day,9,1,Damaged/Defective,3367.82,0,0,CUST-04541,35,Female,SE Asian,8,Friday,2025-09
LULU-000972,5/25/2025 8:38,Online App,Web DC,Dubai,Al Barsha,Electronics,Accessories,Xiaomi,SKU-152107,471.1,75.94,395.16,1,395.16,1,Percent,Email,LunchRush,Card,iOS,Next-Day,6,1,Size/fit issue,138.72,0,0,CUST-10668,37,Male,SE Asian,8,Sunday,2025-05
LULU-000973,6/11/2025 15:31,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Pharmacy,Personal Care,Himalaya,SKU-597942,285.29,33.85,251.44,3,754.32,1,BOGO,SMS,MidnightMadness,Card,N/A,Carryout,8,0,,0,0,0,CUST-02880,41,Male,UAE National,15,Wednesday,2025-06
LULU-000974,9/26/2025 1:43,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Electronics,Accessories,Samsung,SKU-889059,164.12,22.85,141.27,2,282.54,1,Flat,Outdoor,BackToSchool2025,Wallet,N/A,Carryout,7,0,,0,0,0,CUST-08347,37,Female,South Asian,1,Friday,2025-09
LULU-000975,8/5/2025 7:15,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Snacks,Lulu,SKU-620041,69.08,1.32,67.76,6,406.56,1,Percent,In-App,ResidentsOnly,Card,N/A,Carryout,3,0,,0,0,1,CUST-11719,30,Male,South Asian,7,Tuesday,2025-08
LULU-000976,8/22/2025 11:51,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Snacks,Almarai,SKU-358360,42.24,0.98,41.26,4,165.04,1,Percent,In-App,LunchRush,Card,N/A,Carryout,3,0,,0,0,1,CUST-05629,32,Female,Arab Expat (non-GCC),11,Friday,2025-08
LULU-000977,8/7/2025 9:44,In-Store POS,Hypermarket,Dubai,Downtown,Electronics,Mobiles,Sony,SKU-318132,2024.69,214.67,1810.02,1,1810.02,1,Percent,Referral,ResidentsOnly,Cash,N/A,Carryout,7,0,,0,0,0,CUST-05744,30,Female,UAE National,9,Thursday,2025-08
LULU-000978,8/13/2025 16:03,Online App,Web DC,Ajman,City Center,Grocery,Snacks,Lulu,SKU-189816,30.03,4.38,25.65,2,51.3,1,FreeDelivery,Facebook,MidnightMadness,Wallet,Android,Same-Day,10,0,,0,0,1,CUST-00074,29,Female,Western Expat,16,Wednesday,2025-08
